,school_id,school_name,region,province,municipality,division,year_level,gender,enrollment,latitude,longitude
2118,305379,Manuel L. Quezon HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,third year,male,429,14.769444,121.076944
2119,305380,Tala High School,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,third year,male,863,14.76643,121.067878
2120,305381,Bagong Silang HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,third year,male,767,14.772351,121.04969
2121,305382,Kalayaan NHS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,third year,male,724,14.780447,121.030864
2122,305383,Bagong Barrio NHS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,third year,male,380,14.663241,120.996437
2123,305384,Baesa HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,third year,male,382,14.674974,121.000229
2124,305385,Caybiga HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,third year,male,337,14.725836,121.004486
2125,305386,Deparo High School,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,third year,male,343,14.739541,121.011909
2126,305387,Llano High School,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,third year,male,260,14.732869,121.01281
2127,305388,Caloocan HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,third year,male,1027,14.650911,120.9816579
2128,305389,Caloocan City Science HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,third year,male,31,14.6514038,120.98043
2129,305390,Maria Clara HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,third year,male,307,14.648333,120.985278
2130,305391,"M. B. Asistio, Sr. HS",NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,third year,male,527,14.64911,120.963577
2131,305392,M. B. Asistio Sr. HS Unit 1,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,third year,male,241,14.650278,120.965556
2132,305393,Mandaluyong High School,NCR - National Capital Region,Ncr Second District,City Of Mandaluyong,Mandaluyong City,third year,male,293,14.5869801,121.0243599
2133,305394,Mataas na Paaralang Neptali A. Gonzales,NCR - National Capital Region,Ncr Second District,City Of Mandaluyong,Mandaluyong City,third year,male,424,14.5834442,121.0445187
2134,305395,City of Mandaluyong Science HS,NCR - National Capital Region,Ncr Second District,City Of Mandaluyong,Mandaluyong City,third year,male,63,14.56861111,121.0352778
2135,305396,Bonifacio Javier National High School,NCR - National Capital Region,Ncr Second District,City Of Mandaluyong,Mandaluyong City,third year,male,280,14.57027778,121.0361111
2136,305397,Andres Bonifacio Integrated School,NCR - National Capital Region,Ncr Second District,City Of Mandaluyong,Mandaluyong City,third year,male,181,14.58611111,121.0341667
2137,305398,Marikina HS,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,third year,male,457,14.646919,121.1033834
2138,305399,Tanong HS,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,third year,male,210,14.63388889,121.0852778
2139,305400,Marikina Heights NHS,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,third year,male,140,14.64805556,121.1188889
2140,305401,Marikina Science HS,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,third year,male,114,14.6316157,121.0994447
2141,305402,Malanday NHS,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,third year,male,217,14.64714167,121.0904194
2142,305403,Concepcion Integrated School,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,third year,male,295,14.6500837,121.1019164
2143,305404,Parang HS,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,third year,male,420,14.66333333,121.1122222
2144,305405,Sta. Elena HS,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,third year,male,485,14.6321928,121.0974264
2145,305406,Makati High School,NCR - National Capital Region,Ncr Fourth District,City Of Makati,Makati City,third year,male,351,14.567278,121.030197
2146,305407,San Isidro NHS,NCR - National Capital Region,Ncr Fourth District,City Of Makati,Makati City,third year,male,214,14.556881,121.005638
2147,305408,San Antonio NHS,NCR - National Capital Region,Ncr Fourth District,City Of Makati,Makati City,third year,male,251,14.56151389,121.0064861
2148,305409,Gen. Pio del Pilar NHS,NCR - National Capital Region,Ncr Fourth District,City Of Makati,Makati City,third year,male,320,14.57055556,121.0275
2149,305410,Makati West HS (Makati Science HS),NCR - National Capital Region,Ncr Fourth District,City Of Makati,Makati City,third year,male,80,14.56277778,121.0519444
2150,305411,Fort Bonifacio HS,NCR - National Capital Region,Ncr Fourth District,City Of Makati,Makati City,third year,male,1028,14.56277778,121.0572222
2151,305412,"Benigno ""Ninoy"" S. Aquino HS",NCR - National Capital Region,Ncr Fourth District,City Of Makati,Makati City,third year,male,588,14.550993,121.063812
2152,305413,Rizal High School,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,third year,male,1110,14.56805556,121.0752778
2153,305414,Sagad HS,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,third year,male,283,14.56668,121.079818
2154,305415,Kapitolyo HS,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,third year,male,238,14.56777778,121.0630556
2155,305416,Eusebio HS,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,third year,male,448,14.58861111,121.0883333
2156,305417,Pinagbuhatan High School,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,third year,male,530,14.55416667,121.0916667
2157,305418,Manggahan HS,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,third year,male,572,14.60444444,121.1030556
2158,305419,Santolan HS,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,third year,male,310,14.61527778,121.0833333
2159,305420,Sta. Lucia HS,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,third year,male,558,14.585629,121.0983029
2160,305421,San Joaquin-Kalawaan HS,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,third year,male,560,14.55111111,121.0763889
2161,305422,Rizal Exp. Sta. And Pilot SCI (RESPSCI),NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,third year,male,305,14.5782099,121.0942611
2162,305423,San Juan National High School,NCR - National Capital Region,Ncr Second District,City Of San Juan,City of San Juan,third year,male,419,14.605911,121.02919
2163,305424,Paranaque National High School Main,NCR - National Capital Region,Ncr Fourth District,City Of Paranaque,Paranaque City,third year,male,1728,14.47916667,120.9988889
2164,305425,Paranaque NHS - La Huerta Annex,NCR - National Capital Region,Ncr Fourth District,City Of Paranaque,Paranaque City,third year,male,311,14.50083333,120.9922222
2165,305426,Paranaque National High School - Baclaran,NCR - National Capital Region,Ncr Fourth District,City Of Paranaque,Paranaque City,third year,male,331,14.5301732,120.9987162
2166,305427,Paranaque NHS - Don Galo Annex,NCR - National Capital Region,Ncr Fourth District,City Of Paranaque,Paranaque City,third year,male,158,14.50694444,120.9936111
2167,305428,Dr. Arcadio Santos NHS - Main,NCR - National Capital Region,Ncr Fourth District,City Of Paranaque,Paranaque City,third year,male,476,14.49472222,121.0430556
2168,305429,Masville NHS,NCR - National Capital Region,Ncr Fourth District,City Of Paranaque,Paranaque City,third year,male,219,14.45166667,121.0402778
2169,305430,Las Pinas National HIgh School,NCR - National Capital Region,Ncr Fourth District,City Of Las Pinas,Las Pinas City,third year,male,584,14.48222222,120.9811111
2170,305431,Captain Albert Aguilar NHS,NCR - National Capital Region,Ncr Fourth District,City Of Las Pinas,Las Pinas City,third year,male,342,14.45644722,120.9949
2171,305432,Golden Acres NHS,NCR - National Capital Region,Ncr Fourth District,City Of Las Pinas,Las Pinas City,third year,male,472,14.41748611,120.9976583
2172,305433,Las Pinas North NHS,NCR - National Capital Region,Ncr Fourth District,City Of Las Pinas,Las Pinas City,third year,male,324,14.46027778,120.9802778
2173,305434,Las Pinas East National High School,NCR - National Capital Region,Ncr Fourth District,City Of Las Pinas,Las Pinas City,third year,male,546,14.45484,120.981361
2174,305435,Las Pinas East NHS - Talon Village Annex,NCR - National Capital Region,Ncr Fourth District,City Of Las Pinas,Las Pinas City,third year,male,309,14.435,121.0036111
2175,305436,Polo NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,third year,male,551,14.708035,120.944183
2176,305437,Dalandanan NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,third year,male,525,14.7091441,120.9571457
2177,305438,Malinta National High School,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,third year,male,371,14.68833333,120.9647222
2178,305439,Canumay West NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,third year,male,275,14.71134444,120.9894111
2179,305440,Lawang Bato NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,third year,male,263,14.736207,120.988876
2180,305441,Valenzuela NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,third year,male,397,14.673871,120.983368
2181,305442,Parada NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,third year,male,148,14.696161,120.989509
2182,305443,Gen. T. de Leon NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,third year,male,706,14.68231667,120.9888861
2183,305444,Maysan National High School,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,third year,male,231,14.693694,120.963615
2184,305445,Caruhatan NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,third year,male,203,14.6916449,120.9730284
2185,305446,Sitero Francisco Mem. NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,third year,male,273,14.68916667,121.0066667
2186,305447,Malabon NHS,NCR - National Capital Region,Ncr Third District,City Of Malabon,Malabon City,third year,male,512,14.67696845,120.9419382
2187,305448,Tanong NHS,NCR - National Capital Region,Ncr Third District,City Of Malabon,Malabon City,third year,male,135,14.653483,120.952825
2188,305449,Potrero NHS,NCR - National Capital Region,Ncr Third District,City Of Malabon,Malabon City,third year,male,252,14.66445353,120.9784369
2189,305450,Panghulo NHS,NCR - National Capital Region,Ncr Third District,City Of Malabon,Malabon City,third year,male,202,14.68715782,120.9542965
2190,305451,Tugatog NHS,NCR - National Capital Region,Ncr Third District,City Of Malabon,Malabon City,third year,male,296,14.659251,120.96669
2191,305452,Tinajeros NHS,NCR - National Capital Region,Ncr Third District,City Of Malabon,Malabon City,third year,male,328,14.67185,120.9701
2192,305453,Navotas National High School,NCR - National Capital Region,Ncr Third District,City Of Navotas,Navotas,third year,male,424,14.671011,120.937279
2193,305454,San Rafael Technological High School,NCR - National Capital Region,Ncr Third District,City Of Navotas,Navotas,third year,male,95,14.63638889,120.9647222
2194,305455,Tanza National High School,NCR - National Capital Region,Ncr Third District,City Of Navotas,Navotas,third year,male,147,14.68,120.935
2195,305456,Kaunlaran High School,NCR - National Capital Region,Ncr Third District,City Of Navotas,Navotas,third year,male,444,14.64527778,120.9575
2196,305457,Tangos National High School,NCR - National Capital Region,Ncr Third District,City Of Navotas,Navotas,third year,male,204,14.67444444,120.9319444
2197,305458,San Roque National High School,NCR - National Capital Region,Ncr Third District,City Of Navotas,Navotas,third year,male,332,14.66944444,120.9383333
2198,305459,Bagumbayan National High School,NCR - National Capital Region,Ncr Fourth District,Taguig City,Taguig,third year,male,401,14.474175,121.057136
2199,305460,Taguig National High School,NCR - National Capital Region,Ncr Fourth District,Taguig City,Taguig,third year,male,215,14.4992,121.060539
2200,305461,"Gen. Ricardo G. Papa, Sr. Memorial HS - Main",NCR - National Capital Region,Ncr Fourth District,Taguig City,Taguig,third year,male,299,14.528397,121.069613
2201,305462,"Gen. Ricardo G. Papa, Sr. Memorial HS Annex",NCR - National Capital Region,Ncr Fourth District,Taguig City,Taguig,third year,male,212,14.53423056,121.0678194
2202,305463,Signal Village National High School,NCR - National Capital Region,Ncr Fourth District,Taguig City,Taguig,third year,male,1034,14.51194444,121.0580556
2203,305464,Tipas National High School,NCR - National Capital Region,Ncr Fourth District,Taguig City,Taguig,third year,male,261,14.5425,121.0788889
2204,305465,Western Bicutan NHS,NCR - National Capital Region,Ncr Fourth District,Taguig City,Taguig,third year,male,623,14.5166512,121.050701
2205,305466,Pateros National High School,NCR - National Capital Region,Ncr Fourth District,Pateros,Taguig,third year,male,283,14.548748,121.064507
2206,305467,Maria Concepcion Cruz HS,NCR - National Capital Region,Ncr Fourth District,Pateros,Taguig,third year,male,55,14.54194444,121.0688889
2207,305468,Muntinlupa NHS,NCR - National Capital Region,Ncr Fourth District,City Of Muntinlupa,Muntinlupa City,third year,male,753,14.3890599,121.0270079
2208,305469,Muntinlupa Science High School,NCR - National Capital Region,Ncr Fourth District,City Of Muntinlupa,Muntinlupa City,third year,male,129,14.38408056,121.0519444
2209,305470,Pedro E. Diaz High School,NCR - National Capital Region,Ncr Fourth District,City Of Muntinlupa,Muntinlupa City,third year,male,675,14.41254,121.043037
2210,305471,Muntinlupa Business High School - Main,NCR - National Capital Region,Ncr Fourth District,City Of Muntinlupa,Muntinlupa City,third year,male,431,14.44161389,121.0499389
2211,307801,Gov. Ferrer MNHS (Biclatan Annex),Region IV-A - CALABARZON,Cavite,General Trias,Cavite,third year,male,236,14.27747504,120.9153997
2212,307802,Governor Ferrer Memorial National High School (Buenavista Annex),Region IV-A - CALABARZON,Cavite,General Trias,Cavite,third year,male,128,14.30505579,120.8976808
2213,307803,Bacoor NHS - Gawaran Annex,Region IV-A - CALABARZON,Cavite,Bacoor,Bacoor City,third year,male,221,14.40338198,120.9981452
2214,307804,Kaysuyo National High School,Region IV-A - CALABARZON,Cavite,Alfonso,Cavite,third year,male,16,14.111428,120.807091
2215,307805,Buck Estate National HS,Region IV-A - CALABARZON,Cavite,Alfonso,Cavite,third year,male,30,14.089082,120.852768
2216,307806,F. P. Tolentino MHS,Region IV-A - CALABARZON,Cavite,Tagaytay City,Cavite,third year,male,128,14.132365,120.976017
2217,307807,Ternate West NHS,Region IV-A - CALABARZON,Cavite,Ternate,Cavite,third year,male,71,14.284021,120.708678
2218,307808,Francisco Osorio NHS (Trece Martires City NHS (Osorio Annex)),Region IV-A - CALABARZON,Cavite,Trece Martires City (Capital),Cavite,third year,male,116,14.2912247,120.8798264
2219,307809,Luis Aguado NHS (Southville NHS),Region IV-A - CALABARZON,Cavite,Trece Martires City (Capital),Cavite,third year,male,215,14.253382,120.867759
2220,307810,Naic National High School Sabang Annex,Region IV-A - CALABARZON,Cavite,Naic,Cavite,third year,male,69,14.320617,120.767437
2221,307811,Gen. Aguinaldo NHS-Annex,Region IV-A - CALABARZON,Cavite,Imus,Imus City,third year,male,230,14.391973,120.958839
2222,307812,Gov. Ferrer MNHS (San Francisco Annex),Region IV-A - CALABARZON,Cavite,General Trias,Cavite,third year,male,358,14.310528,120.915707
2223,307813,Munting Ilog NHS (Silang West Annex),Region IV-A - CALABARZON,Cavite,Silang,Cavite,third year,male,187,14.220582,120.971443
